timestamp,backtest_id,universe,period,sharpe,cagr,max_dd,win_rate,avg_win,avg_loss,rr,trades,net_profit
2026-01-08T17:34:53.734139,eea5f5363fc2,large_cap_liquid,2015-01-01 00:00:00 to 2024-12-31 23:59:59,0.47,9.3%,19.9%,34.8%,2.8%,-3.7%,0.76,46,"$138,309"
