symbol,total_trades,wins,losses,win_rate,realized_pnl,unrealized_pnl,total_pnl,avg_win,avg_loss,rr_ratio
XLK,38,33,5,86.8%,41857.58,0.00,41857.58,8.9%,-3.8%,2.32
XLF,32,23,9,71.9%,26807.73,0.00,26807.73,12.2%,-3.2%,3.82
XLY,23,16,7,69.6%,12033.69,0.00,12033.69,8.3%,-4.1%,2.04
XLE,23,12,11,52.2%,9888.61,0.00,9888.61,9.3%,-3.3%,2.78
XLU,23,11,12,47.8%,896.07,0.00,896.07,5.8%,-3.6%,1.63
XLI,20,10,10,50.0%,754.34,0.00,754.34,5.0%,-3.7%,1.36
XLB,16,8,8,50.0%,-1829.46,0.00,-1829.46,5.2%,-3.4%,1.53
XLP,12,7,5,58.3%,-3915.67,0.00,-3915.67,1.5%,-3.8%,0.40
XLV,20,8,12,40.0%,-12315.59,0.00,-12315.59,3.6%,-3.7%,0.96
