timestamp,backtest_id,universe,period,sharpe,cagr,max_dd,win_rate,avg_win,avg_loss,rr,trades,net_profit
2026-01-09T09:12:26.857408,48dc4b328242,unknown,2015-01-01 00:00:00 to 2024-12-31 23:59:59,0.56,18.8%,38.3%,56.4%,13.6%,-5.8%,2.34,699,"$477,845"
