timestamp,backtest_id,universe,period,sharpe,cagr,max_dd,win_rate,avg_win,avg_loss,rr,trades,net_profit
2026-01-09T01:00:08.564198,786691b00db4,unknown,2015-01-01 00:00:00 to 2024-12-31 23:59:59,0.73,32.2%,52.7%,60.6%,16.2%,-9.1%,1.78,94,"$1,667,858"
