date,symbol,direction,quantity,fill_price,value,fees,order_id,status
2020-06-16T19:55:00Z,NFLX,Buy,231.0,42.59255,9838.879050000001,0,1948,3
2020-06-16T19:55:00Z,ORCL,Buy,200.0,49.30937606595,9861.87521319,0,1949,3
2020-06-16T19:55:00Z,CRM,Buy,55.0,176.642360010116,9715.32980055638,0,1950,3
2020-06-16T19:55:00Z,META,Buy,42.0,231.118081194,9706.959410148,0,1951,3
2020-06-17T19:55:00Z,AAPL,Buy,116.0,85.359393397278,9901.689634084249,0,1952,3
2020-06-17T19:55:00Z,AMZN,Buy,76.0,130.587185557829,9924.626102395005,0,1953,3
2020-06-17T19:55:00Z,LLY,Buy,64.0,153.967167320967,9853.898708541888,0,1954,3
2020-06-17T19:55:00Z,QCOM,Buy,124.0,79.687505898,9881.250731352,0,1955,3
2020-06-17T19:55:00Z,MSFT,Buy,53.0,184.991195637248,9804.533368774144,0,1956,3
2020-06-18T19:55:00Z,ORCL,Sell,200.0,47.621322086922,9524.2644173844,0,1957,3
2020-06-18T19:55:00Z,ABT,Buy,120.0,82.545624147987,9905.47489775844,0,1958,3
2020-06-25T19:55:00Z,META,Sell,42.0,232.164253413936,9750.898643385312,0,1959,3
2020-06-25T19:55:00Z,ABT,Sell,120.0,79.10939302839,9493.1271634068,0,1960,3
2020-06-25T19:55:00Z,GILD,Buy,163.0,61.384502032854,10005.673831355201,0,1961,3
2020-06-26T19:55:00Z,BMY,Buy,215.0,46.992457327816,10103.37832548044,0,1962,3
2020-06-29T19:55:00Z,NFLX,Sell,231.0,44.29566,10232.29746,0,1963,3
2020-06-29T19:55:00Z,CRM,Sell,55.0,180.790182897948,9943.46005938714,0,1964,3
2020-06-29T19:55:00Z,QCOM,Sell,124.0,78.1957115145,9696.268227798,0,1965,3
2020-06-29T19:55:00Z,GILD,Sell,163.0,60.164580240954,9806.826579275503,0,1966,3
2020-06-29T19:55:00Z,CSCO,Buy,253.0,39.114754397719,9896.032862622906,0,1967,3
2020-06-30T19:55:00Z,ORCL,Buy,195.0,50.707632551576,9887.988347557319,0,1968,3
2020-06-30T19:55:00Z,PEP,Buy,89.0,110.869780537516,9867.410467838923,0,1969,3
2020-06-30T19:55:00Z,AVGO,Buy,362.0,27.410324085144,9922.53731882213,0,1970,3
2020-07-08T19:55:00Z,CSCO,Sell,253.0,38.766397830966,9807.898651234398,0,1971,3
2020-07-08T19:55:00Z,WMT,Buy,262.0,39.2716999725913,10289.185392818921,0,1972,3
2020-07-10T19:55:00Z,BMY,Sell,215.0,47.199530358864,10147.899027155761,0,1973,3
2020-07-10T19:55:00Z,ABT,Buy,123.0,85.051684236519,10461.357161091837,0,1974,3
2020-07-13T19:55:00Z,LLY,Sell,64.0,153.331027759728,9813.185776622591,0,1975,3
