symbol,total_trades,wins,losses,win_rate,realized_pnl,unrealized_pnl,total_pnl,avg_win,avg_loss,rr_ratio
SPY,7,3,4,42.9%,45928.34,0.00,45928.34,23.2%,-6.0%,3.88
EFA,3,2,1,66.7%,3413.84,0.00,3413.84,3.7%,-2.9%,1.27
BND,5,3,2,60.0%,2824.54,0.00,2824.54,1.6%,-0.7%,2.36
