timestamp,backtest_id,universe,period,sharpe,cagr,max_dd,win_rate,avg_win,avg_loss,rr,trades,net_profit
2026-01-09T09:10:48.211397,b945c550c7ac,unknown,2015-01-01 00:00:00 to 2024-12-31 23:59:59,0.56,17.9%,37.3%,57.6%,12.3%,-6.1%,2.01,1119,"$423,536"
