timestamp,backtest_id,universe,period,sharpe,cagr,max_dd,win_rate,avg_win,avg_loss,rr,trades,net_profit
2026-01-09T08:54:07.074349,009462d24004,unknown,2015-01-01 00:00:00 to 2024-12-31 23:59:59,0.58,15.6%,25.8%,59.8%,17.6%,-7.1%,2.47,927,"$312,700"
