timestamp,backtest_id,universe,period,sharpe,cagr,max_dd,win_rate,avg_win,avg_loss,rr,trades,net_profit
2026-01-09T09:15:46.622695,d0039f48a19f,unknown,2015-01-01 00:00:00 to 2024-12-31 23:59:59,0.58,18.8%,38.0%,49.1%,17.0%,-5.9%,2.87,582,"$441,964"
