timestamp,backtest_id,universe,period,sharpe,cagr,max_dd,win_rate,avg_win,avg_loss,rr,trades,net_profit
2026-01-08T17:51:33.278060,2628c9d9778b,high_beta_growth,2015-01-01 00:00:00 to 2024-12-31 23:59:59,0.77,21.3%,32.6%,43.8%,11.8%,-7.3%,1.62,48,"$590,389"
