timestamp,backtest_id,universe,period,sharpe,cagr,max_dd,win_rate,avg_win,avg_loss,rr,trades,net_profit
2026-01-09T00:57:34.410878,8449a5342fc5,unknown,2015-01-01 00:00:00 to 2024-12-31 23:59:59,0.62,25.7%,55.5%,59.6%,14.0%,-9.2%,1.52,94,"$972,975"
