date,symbol,direction,quantity,fill_price,value,fees,order_id,status
2015-08-31T14:00:00Z,NVDA,Buy,36558.0,0.5528788249985,20212.144084295163,0,59,3
2015-08-31T14:00:00Z,NFLX,Buy,1716.0,11.774763,20205.493308,0,60,3
2015-08-31T14:00:00Z,AVGO,Buy,2052.0,9.841951302183,20195.684072079515,0,61,3
2015-09-08T19:55:00Z,NFLX,Sell,1716.0,9.869121,16935.411636,0,62,3
2015-09-14T14:00:00Z,FCX,Buy,1932.0,10.391753590218,20076.867936301176,0,63,3
2015-09-24T19:55:00Z,AMD,Sell,11167.0,1.6983,18964.9161,0,64,3
2015-09-24T19:55:00Z,FCX,Sell,1932.0,9.096242190462,17573.939911972586,0,65,3
2015-09-28T14:00:00Z,SHOP,Buy,5435.0,3.394391,18448.515085,0,66,3
2015-09-28T14:00:00Z,PANW,Buy,611.0,30.1651319834865,18430.89564191025,0,67,3
2015-09-29T19:55:00Z,FSLR,Sell,439.0,40.76919,17897.67441,0,68,3
2015-09-30T19:55:00Z,AVGO,Sell,2052.0,9.239291838621,18959.026852850293,0,69,3
2015-10-05T14:00:00Z,CRM,Buy,250.0,73.115557222708,18278.889305677003,0,70,3
2015-10-05T14:00:00Z,ADBE,Buy,217.0,84.07399,18244.055829999998,0,71,3
2015-10-15T19:55:00Z,PANW,Sell,611.0,27.359277264072,16716.51840834799,0,72,3
2015-10-19T14:00:00Z,MU,Buy,1044.0,18.06844304265,18863.4545365266,0,73,3
2015-10-21T19:55:00Z,SHOP,Sell,5435.0,3.14685,17103.12975,0,74,3
2015-10-22T19:55:00Z,MU,Sell,1044.0,16.014669366933,16719.314819078052,0,75,3
2015-10-26T14:00:00Z,AMD,Buy,8234.0,2.21221,18215.33714,0,76,3
2015-10-26T14:00:00Z,FCX,Buy,1639.0,11.109826749021,18209.006041645418,0,77,3
2015-11-09T20:55:00Z,FCX,Sell,1639.0,9.826217221725,16105.170026407277,0,78,3
2015-11-11T20:55:00Z,AMD,Sell,8234.0,2.01798,16616.04732,0,79,3
2015-11-16T15:00:00Z,AMZN,Buy,548.0,32.074194497345,17576.658584545057,0,80,3
2015-11-16T15:00:00Z,MSFT,Buy,382.0,46.003457672172,17573.320830769702,0,81,3
2015-12-14T20:55:00Z,CRM,Sell,250.0,75.871274550228,18967.818637557,0,82,3
2015-12-21T15:00:00Z,ENPH,Buy,6104.0,3.01301,18391.41304,0,83,3
2016-01-05T20:55:00Z,AMZN,Sell,548.0,31.743006291927,17395.167447975997,0,84,3
2016-01-07T20:55:00Z,NVDA,Sell,36558.0,0.768301939414575,28087.582301118033,0,85,3
2016-01-08T20:55:00Z,ADBE,Sell,217.0,89.02089,19317.53313,0,86,3
2016-01-08T20:55:00Z,MSFT,Sell,382.0,45.634929608781,17432.543110554343,0,87,3
2016-01-11T15:00:00Z,LULU,Buy,330.0,53.96391,17808.0903,0,88,3
2016-01-11T15:00:00Z,FSLR,Buy,271.0,65.68562,17800.80302,0,89,3
2016-01-11T15:00:00Z,SHOP,Buy,7143.0,2.495493,17825.306499000002,0,90,3
2016-01-14T20:55:00Z,SHOP,Sell,7143.0,2.135862,15256.462265999999,0,91,3
2016-01-15T20:55:00Z,ENPH,Sell,6104.0,2.34765,14330.055599999998,0,92,3
2016-02-01T15:00:00Z,META,Buy,154.0,111.543053293672,17177.630207225488,0,93,3
2016-02-01T15:00:00Z,MRVL,Buy,2113.0,8.14944569439,17219.77875224607,0,94,3
2016-02-08T15:00:00Z,WYNN,Buy,306.0,54.556493784793,16694.28709814666,0,95,3
2016-02-09T20:55:00Z,META,Sell,154.0,98.9589961458,15239.6854064532,0,96,3
2016-02-22T15:00:00Z,FCX,Buy,2743.0,6.338005037364,17385.14781748945,0,97,3
2016-03-22T19:55:00Z,LULU,Sell,330.0,60.14979,19849.4307,0,98,3
2016-03-28T14:00:00Z,AMD,Buy,7353.0,2.79279,20535.38487,0,99,3
