timestamp,backtest_id,universe,period,sharpe,cagr,max_dd,win_rate,avg_win,avg_loss,rr,trades,net_profit
2026-01-09T01:03:36.549710,47900f1623a7,unknown,2015-01-01 00:00:00 to 2024-12-31 23:59:59,0.81,36.5%,45.3%,58.9%,16.2%,-8.3%,1.96,95,"$2,150,743"
